2023-02-18 06:04:48,272 INFO    MainThread:12968 [wandb_setup.py:_flush():68] Configure stats pid to 12968
2023-02-18 06:04:48,274 INFO    MainThread:12968 [wandb_init.py:init():573] setting up manager
2023-02-18 06:04:48,277 INFO    MainThread:12968 [backend.py:_multiprocessing_setup():102] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2023-02-18 06:04:48,280 INFO    MainThread:12968 [wandb_init.py:init():580] backend started and connected
2023-02-18 06:04:48,284 INFO    MainThread:12968 [wandb_init.py:init():658] updated telemetry
2023-02-18 06:04:48,350 INFO    MainThread:12968 [wandb_init.py:init():692] communicating run to backend with 30 second timeout
2023-02-18 06:04:49,232 INFO    MainThread:12968 [wandb_run.py:_on_init():1974] communicating current version
2023-02-18 06:04:54,233 INFO    MainThread:12968 [wandb_run.py:_on_init():1978] got version response None
2023-02-18 06:04:54,233 INFO    MainThread:12968 [wandb_init.py:init():727] starting run threads in backend
2023-02-18 06:04:58,484 INFO    MainThread:12968 [wandb_run.py:_console_start():1954] atexit reg
2023-02-18 06:04:58,484 INFO    MainThread:12968 [wandb_run.py:_redirect():1812] redirect: SettingsConsole.WRAP_RAW
2023-02-18 06:04:58,485 INFO    MainThread:12968 [wandb_run.py:_redirect():1877] Wrapping output streams.
2023-02-18 06:04:58,485 INFO    MainThread:12968 [wandb_run.py:_redirect():1899] Redirects installed.
2023-02-18 06:04:58,486 INFO    MainThread:12968 [wandb_init.py:init():764] run started, returning control to user process
2023-02-18 06:04:58,486 INFO    MainThread:12968 [wandb_config.py:__setitem__():148] config set opt = {'weights': '../yolov7-tiny.pt', 'cfg': 'cfg/yolov7-tiny-pose.yaml', 'data': 'data/coco_kpts_local.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.1, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'kpt': 0.1, 'cls': 0.3, 'cls_pw': 1.0, 'obj': 0.7, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.0, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 300, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': 'true', 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'tiny', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'kpt_label': 'true', 'freeze': 0, 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/tiny', 'total_batch_size': 16} - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f7312dbddf0>>
2023-02-18 06:04:58,487 INFO    MainThread:12968 [wandb_run.py:_config_callback():1145] config_cb opt {'weights': '../yolov7-tiny.pt', 'cfg': 'cfg/yolov7-tiny-pose.yaml', 'data': 'data/coco_kpts_local.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.1, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'kpt': 0.1, 'cls': 0.3, 'cls_pw': 1.0, 'obj': 0.7, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.0, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 300, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': 'true', 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'tiny', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'kpt_label': 'true', 'freeze': 0, 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/tiny', 'total_batch_size': 16} None
2023-02-18 06:04:58,487 INFO    MainThread:12968 [wandb_config.py:__setitem__():148] config set data_dict = {'train': '/home/shackleford/data/coco2017labels-keypoints/train2017.txt', 'val': '/home/shackleford/data/coco2017labels-keypoints/val2017.txt', 'test': '/home/shackleford/data/coco2017labels-keypoints/test2017.txt', 'nc': 1, 'names': ['person']} - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f7312dbddf0>>
2023-02-18 06:04:58,487 INFO    MainThread:12968 [wandb_run.py:_config_callback():1145] config_cb data_dict {'train': '/home/shackleford/data/coco2017labels-keypoints/train2017.txt', 'val': '/home/shackleford/data/coco2017labels-keypoints/val2017.txt', 'test': '/home/shackleford/data/coco2017labels-keypoints/test2017.txt', 'nc': 1, 'names': ['person']} None
2023-02-19 04:17:38,385 INFO    MainThread:12968 [wandb_run.py:_config_callback():1145] config_cb None None {'weights': '../yolov7-tiny.pt', 'cfg': 'cfg/yolov7-tiny-pose.yaml', 'data': 'data/coco_kpts_local.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.1, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'kpt': 0.1, 'cls': 0.3, 'cls_pw': 1.0, 'obj': 0.7, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.0, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 300, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': 'true', 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'tiny', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'kpt_label': 'true', 'freeze': 0, 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/tiny', 'total_batch_size': 16, '_wandb': {'bounding_box/class_labels': {'Bounding Box Debugger/Images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'Bounding Box Debugger/Images_wandb_delimeter_predictions', 'value': {0: 'person'}}}}, 'opt': {'weights': '../yolov7-tiny.pt', 'cfg': 'cfg/yolov7-tiny-pose.yaml', 'data': 'data/coco_kpts_local.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.1, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'kpt': 0.1, 'cls': 0.3, 'cls_pw': 1.0, 'obj': 0.7, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.0, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 300, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': 'true', 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'tiny', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'kpt_label': 'true', 'freeze': 0, 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/tiny', 'total_batch_size': 16}, 'data_dict': {'train': '/home/shackleford/data/coco2017labels-keypoints/train2017.txt', 'val': '/home/shackleford/data/coco2017labels-keypoints/val2017.txt', 'test': '/home/shackleford/data/coco2017labels-keypoints/test2017.txt', 'nc': 1, 'names': ['person']}}
2023-02-19 04:17:38,398 INFO    MainThread:12968 [wandb_run.py:_config_callback():1145] config_cb None None {'weights': '../yolov7-tiny.pt', 'cfg': 'cfg/yolov7-tiny-pose.yaml', 'data': 'data/coco_kpts_local.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.1, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'kpt': 0.1, 'cls': 0.3, 'cls_pw': 1.0, 'obj': 0.7, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.0, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 300, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': 'true', 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'tiny', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'kpt_label': 'true', 'freeze': 0, 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/tiny', 'total_batch_size': 16, '_wandb': {'bounding_box/class_labels': {'Bounding Box Debugger/Images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'Bounding Box Debugger/Images_wandb_delimeter_predictions', 'value': {0: 'person'}}}}, 'opt': {'weights': '../yolov7-tiny.pt', 'cfg': 'cfg/yolov7-tiny-pose.yaml', 'data': 'data/coco_kpts_local.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.1, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'kpt': 0.1, 'cls': 0.3, 'cls_pw': 1.0, 'obj': 0.7, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.0, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 300, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': 'true', 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'tiny', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'kpt_label': 'true', 'freeze': 0, 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/tiny', 'total_batch_size': 16}, 'data_dict': {'train': '/home/shackleford/data/coco2017labels-keypoints/train2017.txt', 'val': '/home/shackleford/data/coco2017labels-keypoints/val2017.txt', 'test': '/home/shackleford/data/coco2017labels-keypoints/test2017.txt', 'nc': 1, 'names': ['person']}}
2023-02-19 04:17:38,417 INFO    MainThread:12968 [wandb_run.py:_config_callback():1145] config_cb None None {'weights': '../yolov7-tiny.pt', 'cfg': 'cfg/yolov7-tiny-pose.yaml', 'data': 'data/coco_kpts_local.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.1, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'kpt': 0.1, 'cls': 0.3, 'cls_pw': 1.0, 'obj': 0.7, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.0, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 300, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': 'true', 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'tiny', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'kpt_label': 'true', 'freeze': 0, 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/tiny', 'total_batch_size': 16, '_wandb': {'bounding_box/class_labels': {'Bounding Box Debugger/Images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'Bounding Box Debugger/Images_wandb_delimeter_predictions', 'value': {0: 'person'}}}}, 'opt': {'weights': '../yolov7-tiny.pt', 'cfg': 'cfg/yolov7-tiny-pose.yaml', 'data': 'data/coco_kpts_local.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.1, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'kpt': 0.1, 'cls': 0.3, 'cls_pw': 1.0, 'obj': 0.7, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.0, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 300, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': 'true', 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'tiny', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'kpt_label': 'true', 'freeze': 0, 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/tiny', 'total_batch_size': 16}, 'data_dict': {'train': '/home/shackleford/data/coco2017labels-keypoints/train2017.txt', 'val': '/home/shackleford/data/coco2017labels-keypoints/val2017.txt', 'test': '/home/shackleford/data/coco2017labels-keypoints/test2017.txt', 'nc': 1, 'names': ['person']}}
2023-02-19 04:17:38,431 INFO    MainThread:12968 [wandb_run.py:_config_callback():1145] config_cb None None {'weights': '../yolov7-tiny.pt', 'cfg': 'cfg/yolov7-tiny-pose.yaml', 'data': 'data/coco_kpts_local.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.1, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'kpt': 0.1, 'cls': 0.3, 'cls_pw': 1.0, 'obj': 0.7, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.0, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 300, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': 'true', 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'tiny', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'kpt_label': 'true', 'freeze': 0, 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/tiny', 'total_batch_size': 16, '_wandb': {'bounding_box/class_labels': {'Bounding Box Debugger/Images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'Bounding Box Debugger/Images_wandb_delimeter_predictions', 'value': {0: 'person'}}}}, 'opt': {'weights': '../yolov7-tiny.pt', 'cfg': 'cfg/yolov7-tiny-pose.yaml', 'data': 'data/coco_kpts_local.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.1, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'kpt': 0.1, 'cls': 0.3, 'cls_pw': 1.0, 'obj': 0.7, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.0, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 300, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': 'true', 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'tiny', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'kpt_label': 'true', 'freeze': 0, 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/tiny', 'total_batch_size': 16}, 'data_dict': {'train': '/home/shackleford/data/coco2017labels-keypoints/train2017.txt', 'val': '/home/shackleford/data/coco2017labels-keypoints/val2017.txt', 'test': '/home/shackleford/data/coco2017labels-keypoints/test2017.txt', 'nc': 1, 'names': ['person']}}
2023-02-19 04:17:38,445 INFO    MainThread:12968 [wandb_run.py:_config_callback():1145] config_cb None None {'weights': '../yolov7-tiny.pt', 'cfg': 'cfg/yolov7-tiny-pose.yaml', 'data': 'data/coco_kpts_local.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.1, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'kpt': 0.1, 'cls': 0.3, 'cls_pw': 1.0, 'obj': 0.7, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.0, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 300, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': 'true', 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'tiny', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'kpt_label': 'true', 'freeze': 0, 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/tiny', 'total_batch_size': 16, '_wandb': {'bounding_box/class_labels': {'Bounding Box Debugger/Images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'Bounding Box Debugger/Images_wandb_delimeter_predictions', 'value': {0: 'person'}}}}, 'opt': {'weights': '../yolov7-tiny.pt', 'cfg': 'cfg/yolov7-tiny-pose.yaml', 'data': 'data/coco_kpts_local.yaml', 'hyp': {'lr0': 0.01, 'lrf': 0.1, 'momentum': 0.937, 'weight_decay': 0.0005, 'warmup_epochs': 3.0, 'warmup_momentum': 0.8, 'warmup_bias_lr': 0.1, 'box': 0.05, 'kpt': 0.1, 'cls': 0.3, 'cls_pw': 1.0, 'obj': 0.7, 'obj_pw': 1.0, 'iou_t': 0.2, 'anchor_t': 4.0, 'fl_gamma': 0.0, 'hsv_h': 0.015, 'hsv_s': 0.7, 'hsv_v': 0.4, 'degrees': 0.0, 'translate': 0.1, 'scale': 0.5, 'shear': 0.0, 'perspective': 0.0, 'flipud': 0.0, 'fliplr': 0.0, 'mosaic': 1.0, 'mixup': 0.0}, 'epochs': 300, 'batch_size': 16, 'img_size': [640, 640], 'rect': False, 'resume': False, 'nosave': False, 'notest': False, 'noautoanchor': False, 'evolve': False, 'bucket': '', 'cache_images': False, 'image_weights': False, 'device': '0', 'multi_scale': False, 'single_cls': False, 'adam': False, 'sync_bn': 'true', 'local_rank': -1, 'workers': 8, 'project': 'runs/train', 'entity': None, 'name': 'tiny', 'exist_ok': False, 'quad': False, 'linear_lr': False, 'label_smoothing': 0.0, 'upload_dataset': False, 'bbox_interval': -1, 'save_period': -1, 'artifact_alias': 'latest', 'kpt_label': 'true', 'freeze': 0, 'world_size': 1, 'global_rank': -1, 'save_dir': 'runs/train/tiny', 'total_batch_size': 16}, 'data_dict': {'train': '/home/shackleford/data/coco2017labels-keypoints/train2017.txt', 'val': '/home/shackleford/data/coco2017labels-keypoints/val2017.txt', 'test': '/home/shackleford/data/coco2017labels-keypoints/test2017.txt', 'nc': 1, 'names': ['person']}}
